
dlga_start:hall_order_guard_crossbow|首 先 ， {s8}{playername}， 我 们 从 梅 滕 海 姆 的 联 络 人 那 拿 到 了 一 把 先 进 的 弩 。^有 鉴 于 你 是 一 名 颇 负 盛 名 的 弩 手 ， 或 许 你 会 想 试 用 看 看 ？
dlga_hall_order_guard_crossbow:close_window|让 我 先 将 背 包 腾 出 空 间 ， 我 稍 后 回 来 。
dlga_hall_order_guard_crossbow:close_window.1|我 的 确 很 感 兴 趣 ， 我 就 带 走 吧 。
dlga_start:hall_order_guard_musket|首 先 ， {s8}{playername}， 我 们 从 巴 克 利 的 联 络 人 那 拿 到 了 些 补 给 。 他 们 设 法 用 船 运 了 数 百 套 的 先 进 武 器 过 来 。 也 许 你 想 拿 套 来 试 用 看 看 ？
dlga_hall_order_guard_musket:close_window|让 我 先 将 背 包 腾 出 空 间 ， 我 稍 后 回 来 。^^^^^(最 少 需 要 3个 空 格 )
dlga_hall_order_guard_musket:close_window.1|我 的 确 很 感 兴 趣 ， 我 就 带 走 吧 。
dlga_start:hall_order_guard_gm_armor|{s1}
dlga_hall_order_guard_gm_armor:close_window|让 我 先 将 背 包 腾 出 空 间 。
dlga_hall_order_guard_gm_armor:close_window.1|谢 谢 你 ， 还 有 骑 士 团 的 各 位 。 我 很 荣 幸 能 收 下 这 份 礼 物 。
dlga_start:close_window.71|我 们 奉 警 备 长 之 令 来 保 护 你 的 安 全 ， 大 团 长 。
dlga_start:hall_order_guard_talk_8.1|骑 士 团 的 创 见 者 前 来 拜 访 对 我 们 来 说 是 一 种 荣 耀 。 我 可 以 为 你 做 什 么 事 吗 ？
dlga_start:hall_order_sergeant_talk|愿 为 我 们 光 荣 的 骑 士 团 成 员 效 劳 ， 有 什 么 可 以 帮 忙 的 ？
dlga_start:hall_order_guard_talk_8.2|你 好 ， {s8}{playername}， 接 见 骑 士 团 的 成 员 是 我 的 荣 幸 。 我 可 以 为 你 做 什 么 事 吗 ？
dlga_start:hall_order_sergeant_talk.1|你 好 ， {s8}{playername}， 接 见 我 们 骑 士 团 的 团 员 是 我 的 荣 幸 。 我 可 以 为 你 做 什 么 事 吗 ？
dlga_start:hall_order_guard_talk_8.3|你 与 我 的 骑 士 团 有 关 系 吗 ， {reg63?大 人 :女 士 }？
dlga_start:hall_order_guard_talk_8.4|你 与 我 的 骑 士 团 有 关 系 吗 ， {reg63?先 生 :夫 人 }？
dlga_start:hall_order_sergeant_talk.2|如 果 你 有 事 情 要 找 我 的 骑 士 团 ， {reg63?先 生 :夫 人 }， 你 应 该 去 找 那 边 的 骑 士 谈 谈 。
dlga_start:hall_guard_talk|有 什 么 指 示 ， {reg63?大 人 :女 士 }？
dlga_start:close_window.72|我 们 不 能 在 站 岗 时 交 谈 ， {reg63?先 生 :夫 人 }。
dlga_start:close_window.73|我 们 不 能 在 站 岗 时 交 谈 ， {reg63?先 生 :夫 人 }。
dlga_hall_guard_talk:hall_guard_duty|继 续 站 岗 ， 如 果 有 人 来 找 我 就 转 告 我 一 声 。
dlga_hall_guard_duty:close_window|好 的 ， {reg63?大 人 :女 士 }， 如 你 所 愿 。
dlga_hall_order_guard_talk_8:hall_order_join|我 想 加 入 你 们 骑 士 团 ！
dlga_hall_order_guard_talk_8:close_window|增 加 骑 士 团 关 系 10点【作 弊】
dlga_hall_order_guard_talk_8:close_window.1|减 少 骑 士 团 关 系 10点【作 弊】
dlga_hall_order_guard_talk_8:close_window.2|增 加 你 的 骑 士 团 积 分 10点【作 弊】
dlga_hall_order_guard_talk_8:close_window.3|减 少 你 的 骑 士 团 积 分 10点【作 弊】
dlga_hall_order_guard_talk_8:order_choose_quest|有 什 么 事 能 效 劳 吗 ？
dlga_hall_order_guard_talk_8:order_sell_book_h|在 跟 异 端 战 斗 的 时 候 我 找 到 了 一 本 奇 怪 的 书 。
dlga_order_sell_book_h:close_window|你 将 这 本 书 带 来 是 件 明 智 的 决 定 - 对 于 从 来 没 有 训 练 过 的 读 者 这 本 书 实 在 太 危 险 了 。 我 们 的 学 士 将 会 把 这 本 书 放 置 到 安 全 处 再 进 一 步 解 读 它 。
dlga_hall_order_guard_talk_8:order_sell_book_s|在 跟 拜 蛇 教 战 斗 的 时 候 我 找 到 了 一 本 奇 怪 的 书 。
dlga_order_sell_book_s:close_window|你 将 这 本 书 带 来 是 件 明 智 的 决 定 - 对 于 从 来 没 有 训 练 过 的 读 者 这 本 书 实 在 太 危 险 了 。 我 们 的 学 士 将 会 把 这 本 书 放 置 到 安 全 处 再 进 一 步 解 读 它 。
dlga_hall_order_guard_talk_8:order_bounty_reward|我 有 赏 金 要 领 ！
dlga_hall_order_guard_talk_8:order_tournament_reward|我 赢 得 了 {s8}竞 赛 。
dlga_hall_order_guard_talk_8:order_challenge_reward|我 为 我 的 骑 士 团 赢 得 了 许 多 胜 利 。
dlga_hall_order_guard_talk_8:order_challenge_abort|我 想 要 放 弃 骑 士 团 挑 战 要 回 我 的 手 下 们 。
dlga_hall_order_guard_talk_8:order_rivalry_reward|我 已 经 解 决 了 与 {s8}之 间 的 问 题 。
dlga_hall_order_guard_talk_8:hall_order_guard_talk_equipment|我 想 看 看 你 们 的 装 备 。
dlga_hall_order_guard_talk_equipment:hall_order_guard_talk_equipment_2|可 以 ， 展 现 骑 士 团 武 力 的 强 大 也 是 必 要 之 举 。
dlga_hall_order_guard_talk_equipment_2:hall_order_guard_talk_equipment_3|还 有 其 他 事 情 吗 ？
dlga_hall_order_guard_talk_equipment_3:hall_order_guard_talk_8|谢 谢 ， 我 了 解 了 。
dlga_hall_order_guard_talk_8:start|告 诉 我 你 会 什 么 。
dlga_hall_order_sergeant_talk:hall_order_sergeant_talk_equipment|我 想 看 看 你 们 的 装 备 。
dlga_hall_order_sergeant_talk_equipment:hall_order_sergeant_talk_equipment_2|可 以 ， 展 现 骑 士 团 武 力 的 强 大 也 是 必 要 之 举 。
dlga_hall_order_sergeant_talk_equipment_2:hall_order_sergeant_talk_equipment_3|还 有 其 他 事 情 吗 ？
dlga_hall_order_sergeant_talk_equipment_3:hall_order_sergeant_talk|谢 谢 ， 我 了 解 了 。
dlga_hall_order_sergeant_talk:start|告 诉 我 关 于 你 的 技 能 长 处 。
dlga_hall_order_guard_talk_8:buy_order_armour_set|我 想 购 买 你 们 的 装 备 。
dlga_hall_order_guard_talk_8:hall_order_guard_talk_6|我 想 捐 赠 你 们 骑 士 团 。 (花 费 1000第 纳 尔 )(当 前 认 可 度 :{reg1})
dlga_hall_order_guard_talk_6:hall_order_guard_talk_8|{reg63?大 人 :夫 人 }， 感 谢 你 对 我 们 骑 士 团 的 支 持 。
dlga_hall_order_guard_talk_6:hall_order_guard_talk_8.1|{reg63?大 人 :夫 人 }， 你 对 我 们 骑 士 团 的 支 持 已 经 足 够 多 了 ， 请 允 许 我 谢 绝 。
dlga_hall_order_guard_talk_8:hall_order_guard_talk_2|我 需 要 骑 士 团 的 武 力 援 助 。 (30天 一 次 )
dlga_hall_order_guard_talk_2:hall_order_guard_talk_8|鉴 于 你 与 我 们 骑 士 团 的 友 好 关 系 ， 我 们 将 调 拨 {reg1}名 {s1}和 {reg2}名 {s2}归 你 指 挥 。
dlga_hall_order_guard_talk_8:hall_order_guard_talk_7|我 想 用 骑 士 团 积 分 换 取 一 些 伙 伴 们 的 协 助 。
dlga_hall_order_guard_talk_7:hall_order_guard_talk_4|大 团 长 阁 下 ， 您 当 前 的 积 分 有 {reg2}点 ， 您 可 以 消 耗 10积 分 换 取 1名 骑 士 团 骑 士 的 协 助 ， 或 者 消 耗 5积 分 换 取 1名 骑 士 团 军 士 的 协 助 ； 请 注 意 ， 为 了 维 持 您 足 够 的 威 望 ， 您 的 积 分 不 应 低 于 300点 。 此 外 ， 请 确 保 您 的 队 伍 里 有 足 够 的 位 置 。
dlga_hall_order_guard_talk_4:hall_order_guard_talk_5|我 需 要 1名 骑 士 团 骑 士 的 协 助 。
dlga_hall_order_guard_talk_4:hall_order_guard_talk_5.1|我 需 要 10名 骑 士 团 骑 士 的 协 助 。
dlga_hall_order_guard_talk_4:hall_order_guard_talk_5.2|我 需 要 1名 骑 士 团 军 士 的 协 助 。
dlga_hall_order_guard_talk_4:hall_order_guard_talk_5.3|我 需 要 10名 骑 士 团 军 士 的 协 助 。
dlga_hall_order_guard_talk_4:hall_order_guard_talk_8|现 在 暂 时 不 需 要 了 。
dlga_hall_order_guard_talk_5:hall_order_guard_talk_8|好 的 ， 我 将 安 排 人 手 到 您 的 队 伍 中 。
dlga_hall_order_sergeant_talk:buy_order_armour_set|我 想 购 买 你 们 的 装 备 。
dlga_hall_order_guard_talk_8:hall_order_resign_confirm|我 想 要 辞 退 骑 士 团 的 团 员 资 格 。
dlga_hall_order_guard_talk_8:close_window.4|不 是 现 在 ， 谢 谢 ， 再 见 。
dlga_hall_order_sergeant_talk:close_window|噢 ， 我 了 解 了 。 非 常 好 。
dlga_buy_order_armour_set:close_window|我 们 不 能 贩 卖 我 们 的 装 备 ， {reg63?先 生 :夫 人 }。 如 你 所 知 ， 这 和 我 们 的 骑 士 团 章 程 相 违 背 。
dlga_buy_order_armour_set:buy_order_armour_set_1|{reg63?先 生 :夫 人 }， 你 是 个 伟 大 的 骑 士 ， 但 尽 管 如 此 ， 你 还 是 得 花 {reg0}第 纳 尔 来 购 买 装 备 。
dlga_buy_order_armour_set:buy_order_armour_set_1.1|{reg63?先 生 :夫 人 }， 你 是 个 伟 大 的 骑 士 ， 但 尽 管 如 此 ， 你 还 是 得 花 {reg0}第 纳 尔 来 购 买 装 备 。
dlga_buy_order_armour_set:close_window.1|我 们 很 乐 意 分 享 我 们 的 装 备 ， 但 仅 限 于 我 们 受 人 敬 爱 的 大 团 长 、 或 是 知 名 且 荣 誉 的 伟 大 骑 士 。 而 你 嘛 … … 不 是 。^^^^^^^(最 低 需 要 1200声 望 、 30荣 誉 、 30关 系 )
dlga_buy_order_armour_set_1:close_window|太 贵 了 。
dlga_buy_order_armour_set_1:buy_order_armour_set_2|价 格 还 行 。 成 交 。
dlga_buy_order_armour_set_1:close_window.1|也 许 下 次 吧 。
dlga_buy_order_armour_set_2:close_window|{reg63?先 生 :夫 人 }， 你 的 物 品 栏 空 间 不 够 啊 。
dlga_buy_order_armour_set_2:close_window.1|{reg63?先 生 :夫 人 }， 希 望 你 能 一 直 骄 傲 地 穿 着 你 的 新 盔 甲 。
dlga_hall_order_resign_confirm:hall_order_resign_confirm|我 并 不 想 知 道 什 么 造 成 你 做 出 如 此 重 大 的 决 定 - 但 你 确 定 要 离 开 这 里 吗 ？
dlga_hall_order_resign_finish:close_window|真 是 个 悲 伤 的 日 子 啊 。 好 吧 ， 从 今 天 现 在 开 始 你 不 再 是 我 们 骑 士 团 的 一 员 ， 但 你 始 终 都 是 让 我 们 感 到 荣 耀 的 骑 士 团 创 始 者 。
dlga_hall_order_resign_confirm:hall_order_resign_confirm.1|我 并 不 想 知 道 什 么 造 成 你 做 出 如 此 重 大 的 决 定 - 但 你 确 定 要 离 开 这 里 吗 ？^所 有 潘 德 的 骑 士 团 都 不 会 看 好 你 的 。
dlga_hall_order_resign_confirm:start|你 是 对 的 ， 这 的 确 是 份 耻 辱 。 让 我 们 别 再 想 这 件 事 吧 。
dlga_hall_order_resign_confirm:hall_order_resign_finish|是 的 ， 我 心 意 已 定 。 我 有 非 走 不 可 的 理 由 。
dlga_hall_order_resign_finish:close_window.1|真 是 个 悲 伤 的 日 子 啊 。 好 吧 ， 从 今 天 现 在 开 始 你 不 再 是 我 们 骑 士 团 的 一 员 ， 愿 正 义 与 荣 誉 在 未 来 伴 你 左 右 。
dlga_hall_order_join:hall_order_join_1|没 问 题 … … 但 是 ， {reg63?先 生 :女 士 }。 正 因 为 你 是 我 们 骑 士 团 的 创 始 者 ， 我 们 将 任 命 你 为 你 荣 誉 骑 士 团 长 。^^^^^(注 意 :这 个 骑 士 团 为 新 建 立 的 ， 所 以 没 有 自 己 的 “ 骑 士 团 要 塞 ” ； 也 没 有 “ 大 团 长 任 务 ” 可 解 。 )
dlga_hall_order_join_1:hall_order_join_2|我 接 受 这 荣 誉 头 衔 。
dlga_hall_order_join_1:close_window|我 决 定 再 考 虑 一 下 。
dlga_hall_order_join_2:close_window|我 们 对 你 的 加 入 感 到 很 光 荣 。^请 稍 等 几 分 钟 ， 扈 从 正 帮 你 把 符 合 你 身 材 的 装 备 拿 来 。
dlga_hall_order_join:hall_order_join_confirm|这 是 个 艰 巨 的 任 务 。 我 们 骑 士 团 骑 士 团 只 承 认 那 些 可 以 在 竞 技 场 上 击 败 三 个 骑 士 团 成 员 的 人 。 准 备 好 测 试 了 吗 ？ 如 果 你 成 功 了 ， 你 就 会 成 为 我 们 中 的 一 员 ， 并 且 不 能 再 加 入 其 他 骑 士 团 。
dlga_hall_order_join_confirm:close_window|我 准 备 好 接 受 骑 士 团 的 武 力 测 试 了 。
dlga_hall_order_join_confirm:close_window.1|重 新 考 虑 了 一 下 ， 谢 谢 ， 我 现 在 不 想 加 入 。
dlga_order_choose_quest:order_choose_quest|是 的 ， {s4}。 我 们 偶 尔 需 要 一 些 援 助 。
dlga_order_choose_quest:order_bounty_talk|我 听 说 你 发 出 了 份 通 缉 单 。
dlga_order_choose_quest:order_tournament_talk|我 被 告 知 你 正 在 寻 找 一 位 竞 技 冠 军 。
dlga_order_choose_quest:order_challenge_talk|我 正 寻 求 着 更 多 的 艰 难 挑 战 。
dlga_order_choose_quest:order_rivalry_talk|我 听 说 你 跟 你 的 对 手 之 间 有 些 麻 烦 。
dlga_order_choose_quest:close_window|再 想 想 ， 我 有 更 要 紧 的 事 情 去 办 。
dlga_order_bounty_talk:order_bounty_talk_2|非 常 好 ， {s4}。 我 要 你 去 追 捕 尽 可 能 多 的 {s5}{s6}。^准 备 好 做 个 赏 金 猎 人 了 吗 ？
dlga_order_bounty_talk_2:order_bounty_talk_accept|很 高 兴 能 帮 到 自 己 的 骑 士 团 。
dlga_order_bounty_talk_2:order_bounty_talk_accept.1|我 可 以 追 捕 你 们 的 敌 人 。
dlga_order_bounty_talk_accept:close_window|就 该 那 样 ！ 杀 得 越 多 越 好 ， 骑 士 团 会 记 得 你 的 。
dlga_order_bounty_talk_2:order_talk_move_on|又 想 了 一 下 ， 好 像 还 是 有 更 重 要 的 事 要 做 … …
dlga_order_talk_move_on:hall_order_guard_talk_8|明 白 了 ， 还 有 什 么 事 吗 ？
dlga_order_bounty_reward:close_window|有 水 准 ， {playername}！ 潘 德 尚 未 摆 脱 敌 人 的 威 胁 ， 但 因 你 的 努 力 ， 让 我 们 离 此 又 近 了 一 步 。 骑 士 团 成 员 向 你 致 上 谢 意 ！
dlga_order_tournament_talk:hall_order_guard_talk_8|什 么 ？ 我 们 只 想 找 自 家 骑 士 团 的 成 员 来 办 这 件 事 ， 我 很 抱 歉 。 还 需 要 什 么 吗 ？
dlga_order_tournament_talk:hall_order_guard_talk_8.1|嗯 哼 ， 这 几 天 我 没 有 听 到 任 何 竞 技 你 可 以 参 加 的 ， 但 也 许 下 礼 拜 我 们 真 的 需 要 一 位 竞 技 场 冠 军 。 还 需 要 什 么 吗 ？
dlga_order_tournament_talk:order_tournament_talk_2|嗯 哼 ， 没 错 ， 我 们 现 在 正 需 要 一 位 在 竞 技 场 拥 有 神 鬼 般 熟 练 技 巧 的 骑 士 团 员 。 ^我 们 要 你 前 往 {s8}并 代 表 {s9}进 入 竞 技 场 比 赛 。 赢 得 冠 军 ， 无 关 任 何 报 酬 ， 而 是 向 潘 德 展 播 {s9}的 荣 耀 ！ 如 果 输 了 … …我 们 还 是 不 要 往 坏 处 想 好 了 。 ^你 有 能 力 胜 任 成 为 冠 军 吗 ， {playername}？
dlga_order_tournament_talk_2:order_tournament_talk_accept|为 骑 士 团 争 夺 冠 军 是 我 的 骄 傲 ！
dlga_order_tournament_talk_accept:close_window|很 好 ！ 让 {s8}的 镇 民 们 全 部 睁 大 眼 睛 看 好 ， 哪 个 骑 士 团 才 是 潘 德 最 好 的 骑 士 团 。 但 请 快 一 点 ， 我 们 可 不 想 在 比 赛 还 没 开 打 前 就 先 输 了 。
dlga_order_tournament_talk_2:order_talk_move_on|再 想 想 ， 也 许 我 需 要 更 多 的 磨 练 先 。
dlga_order_tournament_reward:close_window|欢 迎 归 来 ！ {s9}的 冠 军 ！ 你 在 {s8}的 优 胜 必 将 近 几 周 内 成 为 潘 德 上 的 热 门 话 题 。
dlga_order_challenge_talk:order_challenge_talk_2|一 个 挑 战 ？ 好 吧 ， 你 或 许 可 以 代 表 {s9}拿 下 这 项 壮 举 。 但 请 万 分 小 心 ， 这 项 挑 战 十 分 的 危 险 并 且 需 要 绝 佳 的 统 领 能 力 。 ^你 要 去 领 导 一 队 被 选 上 的 {s10}和 {s11}参 加 战 斗 并 赢 得 胜 利 让 威 望 传 遍 潘 德 所 有 的 沙 场 ， 战 败 是 不 被 允 许 的 ！^你 现 在 的 士 兵 们 将 会 在 这 里 安 全 的 等 候 你 ， 但 你 的 伙 伴 仍 被 允 许 跟 随 你 进 行 挑 战 。 ^你 的 回 答 是 ？
dlga_order_challenge_talk_2:order_challenge_talk_accept|我 将 离 我 的 士 兵 而 去 并 为 骑 士 团 赢 得 荣 耀 ！
dlga_order_challenge_talk_2:order_challenge_talk_accept.1|我 的 士 兵 们 将 留 在 这 里 - 我 绝 对 可 以 为 骑 士 团 赢 的 胜 利 。
dlga_order_challenge_talk_accept:close_window|我 对 你 的 决 心 留 下 了 深 刻 的 印 象 。 小 心 翼 翼 领 导 我 们 的 战 士 们 ， 你 将 得 到 骑 士 团 由 衷 的 感 谢 。
dlga_order_challenge_talk_2:order_talk_move_on|再 想 想 ， 我 不 能 与 我 的 手 下 们 分 开 。
dlga_order_challenge_reward:order_challenge_reward_mercs|我 们 都 听 说 了 关 于 你 荣 耀 的 胜 利 ， 骑 士 长 ！ {s9}勇 敢 的 士 兵 们 只 能 交 给 最 好 的 指 挥 官 来 领 导 。 ^当 然 ， 你 的 旧 部 属 们 都 急 于 再 次 加 入 你 的 部 队 呢 。 你 应 该 知 道 现 在 有 许 多 的 骑 士 以 及 军 士 ， 他 们 都 想 要 继 续 服 役 于 你 的 麾 下 ， 带 给 他 们 更 多 的 胜 利 ！
dlga_order_challenge_reward_mercs:order_talk_move_on|我 将 会 很 高 兴 接 受 他 们 的 服 侍 。
dlga_order_challenge_abort:close_window|真 是 令 人 感 到 失 望 ， {playername}。 如 果 你 连 这 个 挑 战 都 不 能 完 成 ， 那 就 别 再 对 骑 士 团 做 任 何 的 要 求 。 ^我 们 将 会 立 即 召 回 我 们 的 士 兵 并 让 你 的 旧 部 属 们 回 到 队 上 ， 他 们 对 我 们 来 说 根 本 就 是 灾 难 一 场 ， 只 会 日 夜 不 停 的 在 骑 士 团 茶 水 间 翻 箱 倒 柜 。 再 见 。
dlga_order_rivalry_talk:order_rivalry_talk_2|我 想 你 也 听 说 了 ， {reg63?先 生 :女 士 }？ 我 们 跟 位 于 {s9}的 {s8}一 直 有 段 世 仇 。 ^然 而 在 这 双 方 骑 士 团 最 艰 难 的 时 刻 ， 他 们 却 不 停 想 进 一 步 增 加 彼 此 的 冲 突 。 ^他 们 已 经 派 了 一 队 糨 糊 脑 袋 和 雇 佣 兵 骚 扰 我 们 {s10}附 近 的 区 域 -这 件 事 绝 对 不 可 能 妥 协 的 ， 我 们 必 须 阻 止 他 们 。 你 可 以 为 我 们 驱 逐 闯 入 者 吗 ？
dlga_order_rivalry_talk_2:order_rivalry_talk_accept|解 决 这 些 冲 突 是 我 的 荣 誉 。
dlga_order_rivalry_talk_2:order_rivalry_talk_accept.1|当 然 ， {s8}从 来 就 不 是 我 的 朋 友 。
dlga_order_rivalry_talk_2:order_talk_move_on|抱 歉 ， 我 不 想 与 {s8}有 任 何 冲 突 。
dlga_order_rivalry_talk_accept:close_window|在 前 一 秒 钟 ， 我 想 你 应 该 会 拒 绝 的 - 我 很 高 兴 在 这 场 斗 争 中 你 选 择 站 在 了 对 的 一 方 。 敌 方 的 部 队 就 在 {s10}附 近 ， 找 出 来 并 击 溃 他 们 。
dlga_order_rivalry_reward:close_window|做 得 好 ， {playername}！ {s8}下 次 在 攻 击 {s9}前 应 该 会 多 想 想 了 。
dlga_enemy_defeated:close_window|啊 ！ 我 最 恨 这 个 了 。
dlga_party_relieved:close_window|谢 谢 你 帮 助 我 们 对 抗 那 些 杂 种 。
dlga_start:player_merc_talk|{s4}
dlga_start:player_merc_talk.1|{s4}
dlga_player_merc_talk:player_merc_give_order_ask|我 有 个 新 任 务 要 交 给 你 。
dlga_player_merc_talk:player_merc_dismiss|我 再 也 不 需 要 你 的 服 务 了 。
dlga_player_merc_talk:close_window|没 事 ， 请 继 续 。
